BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Sep,Oct,Nov,Dec,Jan,Feb
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL807,CG_IRELAND OXO UK,S2003138,IO663,GrossUnits,2.446349983,2.277170788,2.273901809,2.303664922,2.303664922,2.303664922
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL807,CG_IRELAND OXO UK,S2003136,IO663,GrossUnits,,,0.730420668,0.732650431,0.732650431,0.732650431
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL807,CG_IRELAND OXO UK,S1905527,IO663,GrossUnits,2.6754,,,1.98869,,
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL807,CG_IRELAND OXO UK,S2176188,IO663,GrossUnits,0.273435226,0.349514563,0.349514563,0.619560672,0.141474323,0.127297835
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL096,CG_IRELAND OXO UK,S2088245,IO663,GrossUnits,3.523224918,0.755821312,0.765737935,0.767786686,1.435709684,3.563184659
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL096,CG_IRELAND OXO UK,S0095641,IO663,GrossUnits,0.172011236,,,,,0.0213
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL096,CG_IRELAND OXO UK,S2088249,IO663,GrossUnits,3.368084543,,,,0.689179391,2.261257377
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL801,CG_IRELAND OXO UK,S1920150,IO663,GrossUnits,0.0173,,,0.00852,0.0169,0.0169
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL801,CG_IRELAND OXO UK,S1958211,IO663,GrossUnits,0.12764,,,0.0224,,
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL806,CG_IRELAND OXO UK,S1939373,IO663,GrossUnits,1.54317,,1.60013,,,1.66593
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL805,CG_IRELAND OXO UK,S1819426,IO663,GrossUnits,0.718562874,0.718562874,0.718562874,4.762877844,0.718562874,0.718562874
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL805,CG_IRELAND OXO UK,S1819458,IO663,GrossUnits,1.358490566,1.358490566,1.358490566,1.358490566,1.358490566,1.358490566
BU5300,NoLegalEntity,Chnl10,L231,MarginDept,B710,PL805,CG_IRELAND OXO UK,S1819354,IO663,GrossUnits,0.77974318,,,,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL322,CG_MEA ALL OTHER,S1400858,IO663,GrossUnits,272.3568518,359.8173516,325.0148972,603.2343214,,176.3179092
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL321,CG_MEA ALL OTHER,S1563856,IO663,GrossUnits,163.5294118,81.25775022,81.76470588,132.823698,81.76470588,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL321,CG_MEA ALL OTHER,S1948251,IO663,GrossUnits,182.378531,,181.8583723,,35.07279442,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL321,CG_MEA ALL OTHER,S2021178,IO663,GrossUnits,60.50250693,55.10355801,,56.51975337,,4.505859894
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL323,CG_MEA ALL OTHER,S1876172,IO663,GrossUnits,7.710011508,38.55005754,,35.1521511,30.84004603,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL323,CG_MEA ALL OTHER,S1833317,IO663,GrossUnits,63.90532544,25.56213018,,63.90532544,31.95266272,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL323,CG_MEA ALL OTHER,S2014180,IO663,GrossUnits,,500,,800,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL323,CG_MEA ALL OTHER,S1401742,IO663,GrossUnits,110.5174425,,,110.724234,110.724234,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL320,CG_MEA ALL OTHER,S1402104,IO663,GrossUnits,,22.36024845,22.84516339,22.36024845,15.19102468,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL320,CG_MEA ALL OTHER,S1401769,IO663,GrossUnits,41.72489519,,41.72489519,,25.03493711,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL308,CG_MEA ALL OTHER,S2095419,IO663,GrossUnits,6.54794207,5.093448347,,,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1952135,IO663,GrossUnits,,0.767263427,0.511508951,,0.255754476,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL313,CG_MEA ALL OTHER,S1860347,IO663,GrossUnits,128.3241874,60.3029519,12.83241874,96.24314057,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL313,CG_MEA ALL OTHER,S2049347,IO663,GrossUnits,,36.75822552,,,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B612,PL312,CG_MEA ALL OTHER,S2123164,IO663,GrossUnits,,48.84601825,,,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B628,PL343,CG_MEA ALL OTHER,S2062210,IO663,GrossUnits,0.889119401,,,,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B628,PL343,CG_MEA ALL OTHER,S2062214,IO663,GrossUnits,134.5794393,,134.5794393,,,43.81656162
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B628,PL302,CG_MEA ALL OTHER,S1948306,IO663,GrossUnits,50.1618123,,62.70226537,,62.70226537,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B628,PL302,CG_MEA ALL OTHER,S1955138,IO663,GrossUnits,90.65357647,25.72999352,144.3460412,51.76240543,52.94522118,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B628,PL344,CG_MEA ALL OTHER,S2011251,IO663,GrossUnits,18.9664608,4.7416152,20.79722704,,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B628,PL342,CG_MEA ALL OTHER,S1948378,IO663,GrossUnits,56.48148148,111.8760017,134.3393352,,56.48148148,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B628,PL342,CG_MEA ALL OTHER,S1866333,IO663,GrossUnits,60.87199553,,33.81777529,,,
BU5300,NoLegalEntity,Chnl10,L910,MarginDept,B628,PL345,CG_MEA ALL OTHER,S1958697,IO663,GrossUnits,2.778075398,2.754168905,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL322,CG_MEA ALL OTHER,S1400858,IO663,GrossUnits,1466.562503,,583.5774398,141.7787988,,51.55285062
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL321,CG_MEA ALL OTHER,S1563856,IO663,GrossUnits,,7.440212578,,13.37792642,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL321,CG_MEA ALL OTHER,S1948251,IO663,GrossUnits,,,14.83083156,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL321,CG_MEA ALL OTHER,S2021178,IO663,GrossUnits,,305.9490085,,12.55994519,,1.001302199
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL323,CG_MEA ALL OTHER,S1833317,IO663,GrossUnits,,20,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL320,CG_MEA ALL OTHER,S1402104,IO663,GrossUnits,,4.658385093,1.802162595,4.658385093,1.431653883,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL324,CG_MEA ALL OTHER,S1566994,IO663,GrossUnits,2500,2500,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL308,CG_MEA ALL OTHER,S2095419,IO663,GrossUnits,0.0188,35.16174402,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1952135,IO663,GrossUnits,6.451612903,,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1994438,IO663,GrossUnits,,,,,2.617619225,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL313,CG_MEA ALL OTHER,S1860347,IO663,GrossUnits,,9.921114435,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL313,CG_MEA ALL OTHER,S2049347,IO663,GrossUnits,,23.24177448,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B612,PL312,CG_MEA ALL OTHER,S2123164,IO663,GrossUnits,,11.15398175,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B628,PL343,CG_MEA ALL OTHER,S2062214,IO663,GrossUnits,,,,,,34.88372093
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B628,PL302,CG_MEA ALL OTHER,S1955138,IO663,GrossUnits,693.4229507,7.552536721,147.361823,12.02942914,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B628,PL344,CG_MEA ALL OTHER,S2011251,IO663,GrossUnits,35.21173725,8.802934311,,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B628,PL342,CG_MEA ALL OTHER,S1948378,IO663,GrossUnits,,5.702091844,6.380172177,,,
BU5300,NoLegalEntity,Chnl10,L920,MarginDept,B628,PL345,CG_MEA ALL OTHER,S1958697,IO663,GrossUnits,0.241837969,1.100298426,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL322,CG_MEA ALL OTHER,S1400858,IO663,GrossUnits,3687.186415,4871.232877,4400.074776,8166.629112,,2387.004386
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL321,CG_MEA ALL OTHER,S1948251,IO663,GrossUnits,276.48344,,275.6948863,,53.16989231,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL321,CG_MEA ALL OTHER,S2021178,IO663,GrossUnits,8403.125963,7653.271946,,6541.638121,,521.5115618
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL323,CG_MEA ALL OTHER,S2028161,IO663,GrossUnits,300,,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL323,CG_MEA ALL OTHER,S1401742,IO663,GrossUnits,145.2713552,,,145.5431755,145.5431755,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL324,CG_MEA ALL OTHER,S1566994,IO663,GrossUnits,2500,2500,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL308,CG_MEA ALL OTHER,S2095419,IO663,GrossUnits,0.0277,0.0215,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1852312,IO663,GrossUnits,60.79295154,,91.18942731,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1952135,IO663,GrossUnits,,49.10485934,32.73657289,,16.36828645,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1994438,IO663,GrossUnits,,104.1758242,,,171.6480153,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B612,PL313,CG_MEA ALL OTHER,S1860347,IO663,GrossUnits,675.3904601,317.3839574,67.53904601,506.5428451,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B628,PL343,CG_MEA ALL OTHER,S2062210,IO663,GrossUnits,175.0453821,,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B628,PL343,CG_MEA ALL OTHER,S2062214,IO663,GrossUnits,39.25233645,,39.25233645,,,12.77983047
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B628,PL302,CG_MEA ALL OTHER,S1948306,IO663,GrossUnits,258.8996764,,323.6245955,,323.6245955,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B628,PL302,CG_MEA ALL OTHER,S1955138,IO663,GrossUnits,212.7023309,60.37080732,338.6820535,121.451185,124.2264497,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B628,PL347,CG_MEA ALL OTHER,S1927442,IO663,GrossUnits,186.2068966,,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B628,PL342,CG_MEA ALL OTHER,S1948378,IO663,GrossUnits,59.72222222,118.2951166,142.0473299,,59.72222222,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B628,PL342,CG_MEA ALL OTHER,S1866333,IO663,GrossUnits,238.960313,,132.7557295,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B628,PL345,CG_MEA ALL OTHER,S1958697,IO663,GrossUnits,96.98008663,96.14553267,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL013,CG_MEA ALL OTHER,S2205276,IO679,GrossUnits,750,,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL013,CG_MEA ALL OTHER,S2123384,IO679,GrossUnits,,1300,,,1300,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL013,CG_MEA ALL OTHER,S2205274,IO679,GrossUnits,,1000,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL013,CG_MEA ALL OTHER,S2123346,IO679,GrossUnits,,,250.9382654,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL016,CG_MEA ALL OTHER,S1987150,IO679,GrossUnits,,,,501.4749263,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL021,CG_MEA ALL OTHER,S2205272,IO679,GrossUnits,,1218,,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL021,CG_MEA ALL OTHER,S2226147,IO679,GrossUnits,,1002,,2500,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL021,CG_MEA ALL OTHER,S2227143,IO679,GrossUnits,,1002,1260.538197,,,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL021,CG_MEA ALL OTHER,S2123320,IO679,GrossUnits,,,,,2500,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL021,CG_MEA ALL OTHER,S2226184,IO679,GrossUnits,,,,,2500,
BU5300,NoLegalEntity,Chnl10,L950,MarginDept,B120,PL052,CG_MEA ALL OTHER,S2174138,IO679,GrossUnits,,,,3000,,
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B612,PL322,CG_MEA ALL OTHER,S1400858,IO663,GrossUnits,3394.820609,,1350.873703,328.1916639,,89.50147677
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B612,PL321,CG_MEA ALL OTHER,S2021178,IO663,GrossUnits,,764.8725212,,34.88873665,,5.562789992
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B612,PL323,CG_MEA ALL OTHER,S1401742,IO663,GrossUnits,19.00584795,,,18.10584958,18.10584958,
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B612,PL320,CG_MEA ALL OTHER,S1402104,IO663,GrossUnits,,5.590062112,2.162595114,5.590062112,1.71798466,
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B612,PL308,CG_MEA ALL OTHER,S2095419,IO663,GrossUnits,0.00496,9.282700422,,,,
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1952135,IO663,GrossUnits,193.5483871,,,,,
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1994438,IO663,GrossUnits,,,,,3.07955203,
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B612,PL313,CG_MEA ALL OTHER,S1860347,IO663,GrossUnits,,50.22564183,,,,
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B628,PL302,CG_MEA ALL OTHER,S1955138,IO663,GrossUnits,594.3625292,6.473602903,126.310134,10.31093926,,
BU5300,NoLegalEntity,Chnl10,L975,MarginDept,B628,PL342,CG_MEA ALL OTHER,S1948378,IO663,GrossUnits,,13.54246813,15.15290892,,,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL322,CG_MEA ALL OTHER,S1400858,IO663,GrossUnits,4400.014804,5812.968037,5250.722903,9745.449498,,2848.474
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL321,CG_MEA ALL OTHER,S1563856,IO663,GrossUnits,1465.882353,728.3968113,732.9411765,1190.635452,732.9411765,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL321,CG_MEA ALL OTHER,S1948251,IO663,GrossUnits,1330.438313,,1326.643793,,255.8535218,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL321,CG_MEA ALL OTHER,S2021178,IO663,GrossUnits,,,,17.44436832,,1.390697498
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL323,CG_MEA ALL OTHER,S1876172,IO663,GrossUnits,76.86996548,384.3498274,,350.4721931,307.4798619,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL323,CG_MEA ALL OTHER,S1401742,IO663,GrossUnits,108.4322077,,,108.6350975,108.6350975,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL320,CG_MEA ALL OTHER,S1402104,IO663,GrossUnits,,107.6086957,109.9423488,107.6086957,73.10680626,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1846584,IO663,GrossUnits,57.16954694,114.3390939,142.9238674,85.75432041,,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1952135,IO663,GrossUnits,,250.1278772,166.7519182,,83.37595908,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B612,PL390,CG_MEA ALL OTHER,S1994438,IO663,GrossUnits,,168.1318681,,,277.0268601,
BU5300,NoLegalEntity,Chnl10,L970,MarginDept,B628,PL302,CG_MEA ALL OTHER,S1955138,IO663,GrossUnits,147.1648969,41.76947001,234.327989,84.02987895,85.95003438,
BU5300,NoLegalEntity,Chnl10,L990,MarginDept,B612,PL322,CG_MEA ALL OTHER,S1400858,IO663,GrossUnits,56.40690128,74.52054795,67.31272999,124.9338087,,36.51660252
BU5300,NoLegalEntity,Chnl10,L990,MarginDept,B612,PL321,CG_MEA ALL OTHER,S1563856,IO663,GrossUnits,12.35294118,6.138175376,6.176470588,10.03344482,6.176470588,
BU5300,NoLegalEntity,Chnl10,L990,MarginDept,B612,PL320,CG_MEA ALL OTHER,S1402104,IO663,GrossUnits,,3.726708075,3.807527232,3.726708075,2.531837446,
